number,value,datetime_start,datetime_complete,duration,params_colsample_bytree,params_gamma,params_k_features,params_learning_rate,params_max_depth,params_min_child_weight,params_n_estimators,params_reg_alpha,params_reg_lambda,params_subsample,state
48,8.670212044465377,2026-05-28 17:49:03.042148,2026-05-28 17:49:03.463100,0 days 00:00:00.420952,0.6067116890118557,0.7846366072390112,43,0.023269276888061182,5,1.430651584924261,778,0.04634478833430796,2.550502151639125,0.7041671980994457,COMPLETE
49,9.669045127669461,2026-05-28 17:49:03.463141,2026-05-28 17:49:03.709037,0 days 00:00:00.245896,0.5531878944756285,0.2029343863866684,8,0.026879967706883483,5,1.8004947232394781,854,0.014326886666083144,3.6918965758217976,0.6393183308455456,COMPLETE
50,8.87135322882431,2026-05-28 17:49:03.709077,2026-05-28 17:49:04.038977,0 days 00:00:00.329900,0.576836731534681,0.440735469232755,50,0.08818907862302697,5,2.3846888248534888,797,0.02172723416349307,10.418544273575474,0.5522718106857636,COMPLETE
51,8.689036157850202,2026-05-28 17:49:04.039018,2026-05-28 17:49:04.472783,0 days 00:00:00.433765,0.6075670536062853,0.8094937893765564,43,0.023734069441393897,5,1.444762986229557,768,0.047238048286471476,2.4156582729053375,0.7034150176702674,COMPLETE
52,8.941157501000319,2026-05-28 17:49:04.472821,2026-05-28 17:49:04.906911,0 days 00:00:00.434090,0.631563066957701,0.6266064684128222,45,0.022867144607084337,5,1.3144142671697194,699,0.03510114934830976,1.8564573978227599,0.6024992286702493,COMPLETE
53,8.834225008980596,2026-05-28 17:49:04.906959,2026-05-28 17:49:05.274316,0 days 00:00:00.367357,0.6854653793771128,0.2316830283805884,41,0.032663729235303744,5,2.032388563837545,652,0.06796615693413677,1.092091646613637,0.7797413764978904,COMPLETE
54,9.162655507658167,2026-05-28 17:49:05.274360,2026-05-28 17:49:05.853528,0 days 00:00:00.579168,0.6467896020439432,0.002781691424769639,48,0.029776386122001237,5,1.5493182838574402,816,0.007459831501143946,2.5360621525339857,0.9990564809509803,COMPLETE
55,8.871485758310282,2026-05-28 17:49:05.853570,2026-05-28 17:49:06.201634,0 days 00:00:00.348064,0.6024200340737265,1.5526179043167982,36,0.03989161075583862,5,1.1393576012979323,861,0.09229832218599654,5.344970067929918,0.5751826555314055,COMPLETE
56,8.795211795036746,2026-05-28 17:49:06.201671,2026-05-28 17:49:06.593919,0 days 00:00:00.392248,0.5718137181835931,1.0984925570309696,44,0.022134812743490447,5,1.4090337073986308,745,0.016247620921464485,1.4531993965116312,0.6685389375698885,COMPLETE
57,8.535047468135305,2026-05-28 17:49:06.593956,2026-05-28 17:49:06.916163,0 days 00:00:00.322207,0.6204237395141058,0.7322108269201867,37,0.025381227067168673,5,1.6154983530207854,635,0.0031686615929060065,0.5779961587047926,0.6260899640848726,COMPLETE
58,8.572511517058537,2026-05-28 17:49:06.916213,2026-05-28 17:49:07.304708,0 days 00:00:00.388495,0.730886659348365,0.5753859810750896,33,0.018145566494075747,5,1.6618859604861218,622,0.0007807264345619198,0.6189903725017152,0.6227475512110525,COMPLETE
59,8.662700984053377,2026-05-28 17:49:07.304746,2026-05-28 17:49:07.665218,0 days 00:00:00.360472,0.7265832829169789,0.5712481519520977,32,0.018226891291256223,5,1.639106052719776,620,0.00032569290194151376,0.5924943460662543,0.6219656051850445,COMPLETE
60,9.003080469957567,2026-05-28 17:49:07.665265,2026-05-28 17:49:07.874708,0 days 00:00:00.209443,0.7139349074405257,0.3653010101126667,29,0.11809578970458659,5,2.6707757015726736,714,0.0006596580792791469,0.7261556695970387,0.9342411216360665,COMPLETE
61,8.651885769865114,2026-05-28 17:49:07.874744,2026-05-28 17:49:08.166987,0 days 00:00:00.292243,0.6768108766658207,2.781319513584477,36,0.025874422547054476,5,1.1927102924224453,565,0.003364840185771635,0.557520535444706,0.6453050457849808,COMPLETE
62,8.76967048254541,2026-05-28 17:49:08.167027,2026-05-28 17:49:08.539565,0 days 00:00:00.372538,0.7480199378680097,2.762360254634379,37,0.01563126372497891,5,1.2417639577400512,553,0.00273020497863694,0.5421468445161902,0.655810476212186,COMPLETE
63,8.725332069980542,2026-05-28 17:49:08.539605,2026-05-28 17:49:08.806597,0 days 00:00:00.266992,0.710148814068587,2.546588020756527,26,0.025566167163397043,5,1.0849207502803093,647,0.0011605755239161078,0.40646139795793856,0.6428760560244404,COMPLETE
64,8.643538500910157,2026-05-28 17:49:08.806638,2026-05-28 17:49:09.154875,0 days 00:00:00.348237,0.6634404360426589,3.0788240030183402,36,0.018217308356387688,5,1.2018036058607453,596,0.004016462988117894,0.5900081754712826,0.6164209230424083,COMPLETE
65,8.69851700746085,2026-05-28 17:49:09.154928,2026-05-28 17:49:09.540693,0 days 00:00:00.385765,0.7836148168847987,3.1139406029738796,33,0.01799368674372499,5,1.732238463722658,618,0.0018918398019114355,0.7194137437468416,0.6144262804262403,COMPLETE
66,8.845276260823567,2026-05-28 17:49:09.540731,2026-05-28 17:49:09.859826,0 days 00:00:00.319095,0.5949777794989719,2.2668452314676575,39,0.021442841420834757,5,1.068997417713289,533,0.005525881094558311,0.44317274063445067,0.587783786346952,COMPLETE
67,8.696936229175076,2026-05-28 17:49:09.859866,2026-05-28 17:49:10.164527,0 days 00:00:00.304661,0.5801979519484425,3.8435421128316487,35,0.015023496338700577,5,1.5959881156058955,472,0.000858020412374669,0.3209155716057683,0.6849544056636113,COMPLETE
68,9.258112684013046,2026-05-28 17:49:10.164573,2026-05-28 17:49:10.373844,0 days 00:00:00.209271,0.5505961311153247,0.14731161408037852,17,0.017629589471208983,5,11.55425469592946,651,0.010171070754631004,0.9415829855570775,0.7279506837592146,COMPLETE
69,8.751510669745318,2026-05-28 17:49:10.373884,2026-05-28 17:49:10.624381,0 days 00:00:00.250497,0.6640900719169174,3.2810695562661145,30,0.04458056761478067,5,1.9301016561282165,752,0.001866387634825061,1.2210740492843664,0.6033818971537639,COMPLETE
70,8.576273421258712,2026-05-28 17:49:10.624421,2026-05-28 17:49:10.972791,0 days 00:00:00.348370,0.5663227575890889,4.45442250431636,37,0.012581884933297479,5,1.2361513916674964,600,0.00018934417803918944,0.6263564264467193,0.6275769325618058,COMPLETE
71,8.693953659138133,2026-05-28 17:49:10.972830,2026-05-28 17:49:11.341947,0 days 00:00:00.369117,0.5658831055467911,4.303540684188942,37,0.010121893337592397,5,1.2833886243857608,608,0.0001904717223742542,0.6354450749978827,0.6271038489467878,COMPLETE
72,8.660004057259462,2026-05-28 17:49:11.341989,2026-05-28 17:49:11.666594,0 days 00:00:00.324605,0.6238154484301398,4.420985814506697,40,0.012450765726076509,5,1.191308362867413,494,0.0003120763053209991,0.7749538605759447,0.5661641692697759,COMPLETE
73,8.71510094544983,2026-05-28 17:49:11.666634,2026-05-28 17:49:12.041807,0 days 00:00:00.375173,0.5865000688279419,4.571456170371676,34,0.011661167243491415,5,1.4811417125008586,678,0.0005347498129020994,0.5363136792631691,0.5891768892775067,COMPLETE
74,8.681148479464918,2026-05-28 17:49:12.041844,2026-05-28 17:49:12.472299,0 days 00:00:00.430455,0.641559559853981,0.8731733669629278,38,0.016142282525042004,5,1.0841651882453576,821,0.004245151265172386,0.6478817299871054,0.6611814703802467,COMPLETE
75,8.546763403263943,2026-05-28 17:49:12.472339,2026-05-28 17:49:12.983113,0 days 00:00:00.510774,0.5637211433510365,0.35962908060759424,42,0.013985162379518898,5,1.2838634292716016,854,0.00011917935413673424,0.36522279936200247,0.6300564284411349,COMPLETE
76,8.870663304903335,2026-05-28 17:49:12.983170,2026-05-28 17:49:13.402815,0 days 00:00:00.419645,0.5591913444089129,0.3542853052104832,46,0.013600274258914627,5,4.028053721422918,854,0.00010931258747553357,0.39207550869439917,0.6376332091165992,COMPLETE
77,8.578078170648666,2026-05-28 17:49:13.402871,2026-05-28 17:49:13.903754,0 days 00:00:00.500883,0.5711060871456247,0.6909124509804245,40,0.010933959812114393,5,1.3270573869445186,877,0.0002515028114761965,0.34666226958894664,0.6051771702888984,COMPLETE
78,8.831859078045037,2026-05-28 17:49:13.903795,2026-05-28 17:49:14.282580,0 days 00:00:00.378785,0.5681789156685975,1.2069790299473522,39,0.011623522057232149,5,3.3106578804736952,802,0.00013823492866208686,0.46818294500058094,0.5876958524168722,COMPLETE
79,8.70112202042115,2026-05-28 17:49:14.282622,2026-05-28 17:49:14.877048,0 days 00:00:00.594426,0.907617966890831,0.7324313918178559,41,0.01427848402396827,5,1.3537688744638947,870,0.00024331364955308755,0.32320253199156257,0.5616362461241076,COMPLETE
