number,value,datetime_start,datetime_complete,duration,params_colsample_bytree,params_gamma,params_k_features,params_learning_rate,params_max_depth,params_min_child_weight,params_n_estimators,params_reg_alpha,params_reg_lambda,params_subsample,state
27,0.5825877166461637,2026-05-28 17:48:23.267233,2026-05-28 17:48:23.420471,0 days 00:00:00.153238,0.6453755924307463,1.4564085976302599,26,0.019706376792690106,5,9.886110863169046,895,0.006615724956336685,2.7887148921795633,0.5931625000063658,COMPLETE
28,0.5965566831806579,2026-05-28 17:48:23.420512,2026-05-28 17:48:23.552555,0 days 00:00:00.132043,0.6048175242646605,1.8597517165631392,17,0.013660930646363742,4,4.043682953620901,387,0.019434577745753825,13.682595873680436,0.6317541322087327,COMPLETE
29,0.5628670234965193,2026-05-28 17:48:23.552592,2026-05-28 17:48:23.719240,0 days 00:00:00.166648,0.6110617907543311,0.4782584990559101,49,0.03172380160380809,4,2.844081173197796,467,0.000359860858690501,5.1502273568409525,0.6217021004561943,COMPLETE
30,0.5702234464606721,2026-05-28 17:48:23.719284,2026-05-28 17:48:23.899302,0 days 00:00:00.180018,0.720276248963353,0.20649336902789978,48,0.0657989664479501,3,2.7157554900999443,640,0.00010335260152989802,4.0070466722373075,0.7399257077882487,COMPLETE
31,0.5605328139913567,2026-05-28 17:48:23.899341,2026-05-28 17:48:24.069183,0 days 00:00:00.169842,0.6106728792635917,0.6371883952492929,53,0.03084354585220281,4,2.9893250810206586,467,0.0003481100744043454,5.6310863816690295,0.6103359724114202,COMPLETE
32,0.561083334271366,2026-05-28 17:48:24.069220,2026-05-28 17:48:24.225487,0 days 00:00:00.156267,0.6261974020808616,0.5816889577863751,49,0.03549318263156423,4,2.6461363680738277,429,0.00032527855639141566,6.999124654954665,0.6108482450375752,COMPLETE
33,0.5646850810653048,2026-05-28 17:48:24.225521,2026-05-28 17:48:24.392644,0 days 00:00:00.167123,0.6252119571254909,0.6350483029780992,49,0.03562694700770501,4,2.624084204886609,451,0.0003131429298304788,9.733708613579594,0.6121311609825196,COMPLETE
34,0.5626940021093096,2026-05-28 17:48:24.392684,2026-05-28 17:48:24.690828,0 days 00:00:00.298144,0.6648953492158022,0.0003183793882118868,56,0.0482742070160929,5,1.667098792598108,361,0.0005206330448334728,2.4281211974619303,0.6538869985051478,COMPLETE
35,0.5642808220993494,2026-05-28 17:48:24.690862,2026-05-28 17:48:24.869163,0 days 00:00:00.178301,0.6595609213269149,0.13519226930819095,57,0.053448955390878995,5,1.8006255683190953,328,0.0005409838970559423,1.499554684072543,0.6611313816715233,COMPLETE
36,0.5756072061807077,2026-05-28 17:48:24.869200,2026-05-28 17:48:25.035163,0 days 00:00:00.165963,0.7403548611100246,0.9158629549482279,63,0.0458920386445762,5,1.0713415741139494,376,0.00018836087758632112,2.129592334195902,0.6995778896970932,COMPLETE
37,0.5653016903985059,2026-05-28 17:48:25.035203,2026-05-28 17:48:25.199032,0 days 00:00:00.163829,0.7934564814966125,0.36556365071113434,44,0.027955471799413177,5,1.8256790063863209,216,0.25718858621146956,1.0252647963612362,0.6398967148150831,COMPLETE
38,0.5705904861669074,2026-05-28 17:48:25.199071,2026-05-28 17:48:25.376920,0 days 00:00:00.177849,0.6823106860078023,1.0819655382493476,57,0.03833116757264904,5,2.2946448514974604,554,0.00017815025241418135,2.8811053376453817,0.66959342707041,COMPLETE
39,0.5628185338600544,2026-05-28 17:48:25.376965,2026-05-28 17:48:25.536650,0 days 00:00:00.159685,0.6416969051074649,0.00990049340327337,55,0.044134919268652276,2,1.5127501056594448,327,0.0008178494237754392,7.365961093573931,0.7911394928498975,COMPLETE
40,0.5805139575712356,2026-05-28 17:48:25.536690,2026-05-28 17:48:25.680555,0 days 00:00:00.143865,0.6981546913715408,0.6027183285920282,61,0.11831287074248653,5,1.3072431360871157,280,0.00010059968672177407,1.671475694527308,0.947228172397452,COMPLETE
41,0.5681490153639202,2026-05-28 17:48:25.680588,2026-05-28 17:48:25.833809,0 days 00:00:00.153221,0.6399852975301953,0.3082788118966588,53,0.04697360504576176,2,1.4478310891754824,339,0.0010427586782965053,7.218868149256479,0.7842980803477902,COMPLETE
42,0.5911432133027241,2026-05-28 17:48:25.833845,2026-05-28 17:48:26.024717,0 days 00:00:00.190872,0.9707014667081524,0.06423316836283219,53,0.060689019673225486,2,1.6233639556345216,534,0.00025265258313966776,3.8886353882273874,0.8346805855932071,COMPLETE
43,0.5692214936547645,2026-05-28 17:48:26.024752,2026-05-28 17:48:26.182383,0 days 00:00:00.157631,0.999107079163688,0.8734459759738745,46,0.03998712439221269,3,2.361887877408502,418,0.0004783063467569005,6.397362909510219,0.780504389820787,COMPLETE
44,0.5826142883305334,2026-05-28 17:48:26.182422,2026-05-28 17:48:26.322771,0 days 00:00:00.140349,0.836082894997535,0.46483996719186294,39,0.07299193929563681,2,1.9777335245446532,344,0.05037959056175742,2.4224871910799206,0.681290886660581,COMPLETE
45,0.561290231497737,2026-05-28 17:48:26.322806,2026-05-28 17:48:26.491320,0 days 00:00:00.168514,0.6310639954110016,0.0036364406071812847,60,0.050955756215358035,3,3.4402021137537058,283,0.004048656750404973,11.498208643192557,0.5832731117623835,COMPLETE
46,0.5678164695403239,2026-05-28 17:48:26.491354,2026-05-28 17:48:26.622731,0 days 00:00:00.131377,0.5996721661999551,0.5794257576197425,60,0.08427615143412853,3,3.364996398797457,231,0.02151571128314506,17.355803327325983,0.5861389878437955,COMPLETE
47,0.5566583233794598,2026-05-28 17:48:26.622768,2026-05-28 17:48:26.782901,0 days 00:00:00.160133,0.6708590601559183,0.2806712282199452,60,0.05551449925831346,3,3.78983801547118,286,0.0038762817286373498,12.079090459707494,0.6202659034011724,COMPLETE
48,0.5790928216297164,2026-05-28 17:48:26.782941,2026-05-28 17:48:26.913514,0 days 00:00:00.130573,0.5841120796084466,0.982529788178925,59,0.06010078085196534,3,3.71554800217188,197,0.004543729078262457,12.330487504780429,0.6177889903604762,COMPLETE
49,0.6066438193058875,2026-05-28 17:48:26.913549,2026-05-28 17:48:27.047670,0 days 00:00:00.134121,0.6230092122010181,2.3593449408007783,51,0.033908430187762434,3,4.522301532561076,291,0.0017819599093102793,14.913895872634964,0.5764207493101612,COMPLETE
50,0.6030449600349618,2026-05-28 17:48:27.047703,2026-05-28 17:48:27.165346,0 days 00:00:00.117643,0.6894107079058307,2.7993464858568085,64,0.052537963698644774,3,3.0338556601274704,156,0.15631160451606593,10.418544273575474,0.6189888695756297,COMPLETE
51,0.5688654562056205,2026-05-28 17:48:27.165379,2026-05-28 17:48:27.349350,0 days 00:00:00.183971,0.6671948138364847,0.2509191314202348,56,0.04961270324860317,4,2.4234746777264196,367,0.012725059090893104,8.398273131910539,0.657393012117555,COMPLETE
52,0.5594908421174116,2026-05-28 17:48:27.349391,2026-05-28 17:48:27.504935,0 days 00:00:00.155544,0.6556031391108083,0.3353974699690041,59,0.042554214840100836,3,4.099001277474984,295,0.004462678595004336,11.69604282471493,0.6306454778185233,COMPLETE
